Date,Open,High,Low,Close,VWAP,Volume,Return,$ Chg,Trade Val,# Trades,
2017-07-31,--,--,--,14.43,--,--,-0.45%,-0.065725,--,--,
2017-07-28,--,--,--,14.5,--,--,-0.19%,-0.028169,--,--,
2017-07-27,--,--,--,14.53,--,--,-0.45%,-0.065724,--,--,
2017-07-26,--,--,--,14.59,--,--,0.26%,0.037557,--,--,
2017-07-25,--,--,--,14.55,--,--,-0.13%,-0.018779,--,--,
2017-07-24,--,--,--,14.57,--,--,0.26%,0.037557,--,--,
2017-07-21,--,--,--,14.53,--,--,0.00%,--,--,--,
2017-07-20,--,--,--,14.53,--,--,0.07%,0.009389,--,--,
2017-07-19,--,--,--,14.53,--,--,0.59%,0.084504,--,--,
2017-07-18,--,--,--,14.44,--,--,0.65%,0.093892,--,--,
2017-07-17,--,--,--,14.35,--,--,0.07%,0.009389,--,--,
2017-07-14,--,--,--,14.34,--,--,0.73%,0.103282,--,--,
2017-07-13,--,--,--,14.23,--,--,0.20%,0.028168,--,--,
2017-07-12,--,--,--,14.21,--,--,1.20%,0.169006,--,--,
2017-07-11,--,--,--,14.04,--,--,0.27%,0.037556,--,--,
2017-07-10,--,--,--,14,--,--,0.68%,0.093894,--,--,
2017-07-07,--,--,--,13.91,--,--,1.02%,0.140838,--,--,
2017-07-06,--,--,--,13.76,--,--,-0.88%,-0.122061,--,--,
2017-07-05,--,--,--,13.89,--,--,0.96%,0.13145,--,--,
2017-07-04,--,--,--,13.76,--,--,-0.95%,-0.13145,--,--,
2017-06-30,--,--,--,13.89,--,--,-0.14%,-0.018777,--,--,
2017-06-29,--,--,--,13.91,--,--,-1.66%,-0.234731,--,--,
2017-06-28,--,--,--,14.14,--,--,1.41%,0.197173,--,--,
2017-06-27,--,--,--,13.94,--,--,-1.79%,-0.253509,--,--,
2017-06-26,--,--,--,14.2,--,--,-0.46%,-0.065725,--,--,
2017-06-23,--,--,--,14.26,--,--,0.40%,0.056336,--,--,
2017-06-22,--,--,--,14.21,--,--,-0.07%,-0.009389,--,--,
2017-06-21,--,--,--,14.22,--,--,1.00%,0.140838,--,--,
2017-06-20,--,--,--,14.07,--,--,-0.79%,-0.112671,--,--,
2017-06-19,--,--,--,14.19,--,--,1.55%,0.215953,--,--,
2017-06-16,--,--,--,13.97,--,--,-0.34%,-0.046947,--,--,
2017-06-15,--,--,--,14.02,--,--,-0.47%,-0.065724,--,--,
2017-06-14,--,--,--,14.08,--,--,-0.40%,-0.056335,--,--,
2017-06-13,--,--,--,14.14,--,--,0.74%,0.103281,--,--,
2017-06-12,--,--,--,14.04,--,--,-0.60%,-0.084503,--,--,
2017-06-09,--,--,--,14.12,--,--,-2.40%,-0.347403,--,--,
2017-06-08,--,--,--,14.47,--,--,0.13%,0.01878,--,--,
2017-06-07,--,--,--,14.45,--,--,0.39%,0.056335,--,--,
2017-06-06,--,--,--,14.39,--,--,-0.39%,-0.056335,--,--,
2017-06-05,--,--,--,14.45,--,--,-0.07%,-0.00939,--,--,
2017-06-02,--,--,--,14.46,--,--,1.12%,0.159617,--,--,
2017-06-01,--,--,--,14.3,--,--,0.46%,0.065725,--,--,
2017-05-31,--,--,--,14.23,--,--,-0.07%,-0.00939,--,--,
2017-05-30,--,--,--,14.24,--,--,0.07%,0.00939,--,--,
2017-05-29,--,--,--,14.23,--,--,0.00%,--,--,--,
2017-05-26,--,--,--,14.23,--,--,0.20%,0.028168,--,--,
2017-05-25,--,--,--,14.21,--,--,0.80%,0.11267,--,--,
2017-05-24,--,--,--,14.09,--,--,0.47%,0.065725,--,--,
2017-05-23,--,--,--,14.03,--,--,0.88%,0.122061,--,--,
2017-05-19,--,--,--,13.91,--,--,0.48%,0.065723,--,--,
2017-05-18,--,--,--,13.84,--,--,0.82%,0.112671,--,--,
2017-05-17,--,--,--,13.73,--,--,-2.53%,-0.35679,--,--,
2017-05-16,--,--,--,14.08,--,--,0.40%,0.056335,--,--,
2017-05-15,--,--,--,14.03,--,--,0.34%,0.046946,--,--,
2017-05-12,--,--,--,13.98,--,--,0.20%,0.028167,--,--,
2017-05-11,--,--,--,13.95,--,--,-0.07%,-0.009388,--,--,
2017-05-10,--,--,--,13.96,--,--,0.00%,--,--,--,
2017-05-09,--,--,--,13.96,--,--,0.41%,0.056336,--,--,
2017-05-08,--,--,--,13.91,--,--,0.20%,0.028167,--,--,
2017-05-05,--,--,--,13.88,--,--,0.34%,0.046946,--,--,
2017-05-04,--,--,--,13.83,--,--,0.00%,--,--,--,
2017-05-03,--,--,--,13.83,--,--,-0.34%,-0.046946,--,--,
2017-05-02,--,--,--,13.88,--,--,0.27%,0.037556,--,--,
2017-05-01,--,--,--,13.84,--,--,0.82%,0.112671,--,--,
2017-04-28,--,--,--,13.73,--,--,0.21%,0.028169,--,--,
2017-04-27,--,--,--,13.7,--,--,0.55%,0.075113,--,--,
2017-04-26,--,--,--,13.62,--,--,-0.07%,-0.009389,--,--,
2017-04-25,--,--,--,13.63,--,--,0.69%,0.093892,--,--,
2017-04-24,--,--,--,13.54,--,--,1.19%,0.159617,--,--,
2017-04-21,--,--,--,13.38,--,--,0.00%,--,--,--,
2017-04-20,--,--,--,13.38,--,--,0.85%,0.112671,--,--,
2017-04-19,--,--,--,13.27,--,--,0.14%,0.018778,--,--,
2017-04-18,--,--,--,13.25,--,--,-0.14%,-0.018778,--,--,
2017-04-17,--,--,--,13.27,--,--,0.79%,0.103281,--,--,
2017-04-13,--,--,--,13.16,--,--,-0.43%,-0.056335,--,--,
2017-04-12,--,--,--,13.22,--,--,-0.35%,-0.046946,--,--,
2017-04-11,--,--,--,13.27,--,--,-0.42%,-0.056335,--,--,
2017-04-10,--,--,--,13.32,--,--,0.00%,--,--,--,
2017-04-07,--,--,--,13.32,--,--,0.00%,--,--,--,
2017-04-06,--,--,--,13.32,--,--,0.00%,--,--,--,
2017-04-05,--,--,--,13.32,--,--,-0.35%,-0.046947,--,--,
2017-04-04,--,--,--,13.37,--,--,0.14%,0.018779,--,--,
2017-04-03,--,--,--,13.35,--,--,-0.07%,-0.00939,--,--,
2017-03-31,--,--,--,13.36,--,--,-0.07%,-0.009389,--,--,
2017-03-30,--,--,--,13.37,--,--,0.14%,0.018779,--,--,
2017-03-29,--,--,--,13.35,--,--,0.42%,0.056335,--,--,
2017-03-28,--,--,--,13.3,--,--,0.64%,0.084503,--,--,
2017-03-27,--,--,--,13.21,--,--,0.14%,0.018779,--,--,
2017-03-24,--,--,--,13.19,--,--,0.21%,0.028167,--,--,
2017-03-23,--,--,--,13.16,--,--,-0.21%,-0.028167,--,--,
2017-03-22,--,--,--,13.19,--,--,0.65%,0.084503,--,--,
2017-03-21,--,--,--,13.11,--,--,-1.55%,-0.206564,--,--,
2017-03-20,--,--,--,13.31,--,--,0.14%,0.018779,--,--,
2017-03-17,--,--,--,13.3,--,--,-0.07%,-0.009389,--,--,
2017-03-16,--,--,--,13.3,--,--,-0.07%,-0.00939,--,--,
2017-03-15,--,--,--,13.31,--,--,0.57%,0.075115,--,--,
2017-03-14,--,--,--,13.24,--,--,-0.21%,-0.028168,--,--,
2017-03-13,--,--,--,13.27,--,--,0.21%,0.028168,--,--,
2017-03-10,--,--,--,13.24,--,--,0.36%,0.046946,--,--,
2017-03-09,--,--,--,13.19,--,--,0.07%,0.009389,--,--,
2017-03-08,--,--,--,13.18,--,--,0.21%,0.028168,--,--,
2017-03-07,--,--,--,13.15,--,--,-0.21%,-0.028168,--,--,
2017-03-06,--,--,--,13.18,--,--,-0.21%,-0.028168,--,--,
2017-03-03,--,--,--,13.21,--,--,0.21%,0.028168,--,--,
2017-03-02,--,--,--,13.18,--,--,-0.57%,-0.075114,--,--,
2017-03-01,--,--,--,13.26,--,--,1.15%,0.150228,--,--,
2017-02-28,--,--,--,13.11,--,--,-0.29%,-0.037558,--,--,
2017-02-27,--,--,--,13.14,--,--,0.14%,0.01878,--,--,
2017-02-24,--,--,--,13.13,--,--,0.22%,0.028167,--,--,
2017-02-23,--,--,--,13.1,--,--,-0.43%,-0.056335,--,--,
2017-02-22,--,--,--,13.15,--,--,0.07%,0.009388,--,--,
2017-02-21,--,--,--,13.14,--,--,0.50%,0.065725,--,--,
2017-02-17,--,--,--,13.08,--,--,0.43%,0.056336,--,--,
2017-02-16,--,--,--,13.02,--,--,-0.07%,-0.009389,--,--,
2017-02-15,--,--,--,13.03,--,--,0.95%,0.122059,--,--,
2017-02-14,--,--,--,12.91,--,--,0.00%,--,--,--,
2017-02-13,--,--,--,12.91,--,--,0.59%,0.075114,--,--,
2017-02-10,--,--,--,12.84,--,--,0.29%,0.037557,--,--,
2017-02-09,--,--,--,12.8,--,--,0.29%,0.037558,--,--,
2017-02-08,--,--,--,12.76,--,--,0.22%,0.028167,--,--,
2017-02-07,--,--,--,12.73,--,--,0.37%,0.046947,--,--,
2017-02-06,--,--,--,12.68,--,--,0.07%,0.009388,--,--,
2017-02-03,--,--,--,12.68,--,--,0.30%,0.037558,--,--,
2017-02-02,--,--,--,12.64,--,--,-0.07%,-0.00939,--,--,
2017-02-01,--,--,--,12.65,--,--,0.67%,0.084503,--,--,
2017-01-31,--,--,--,12.56,--,--,-0.30%,-0.037556,--,--,
2017-01-30,--,--,--,12.6,--,--,-0.74%,-0.093893,--,--,
2017-01-27,--,--,--,12.69,--,--,0.30%,0.037557,--,--,
2017-01-26,--,--,--,12.66,--,--,0.07%,0.009389,--,--,
2017-01-25,--,--,--,12.65,--,--,0.90%,0.112671,--,--,
2017-01-24,--,--,--,12.53,--,--,0.68%,0.084503,--,--,
2017-01-23,--,--,--,12.45,--,--,0.00%,--,--,--,
2017-01-20,--,--,--,12.45,--,--,0.30%,0.037557,--,--,
2017-01-19,--,--,--,12.41,--,--,-0.08%,-0.009389,--,--,
2017-01-18,--,--,--,12.42,--,--,0.23%,0.028167,--,--,
2017-01-17,--,--,--,12.39,--,--,-0.30%,-0.037557,--,--,
2017-01-16,--,--,--,12.43,--,--,0.00%,--,--,--,
2017-01-13,--,--,--,12.43,--,--,0.38%,0.046946,--,--,
2017-01-12,--,--,--,12.38,--,--,-0.23%,-0.028167,--,--,
2017-01-11,--,--,--,12.41,--,--,0.30%,0.037557,--,--,
2017-01-10,--,--,--,12.38,--,--,0.15%,0.018779,--,--,
2017-01-09,--,--,--,12.36,--,--,0.38%,0.046946,--,--,
2017-01-06,--,--,--,12.31,--,--,0.85%,0.103281,--,--,
2017-01-05,--,--,--,12.21,--,--,0.54%,0.065725,--,--,
2017-01-04,--,--,--,12.14,--,--,0.47%,0.056335,--,--,
2017-01-03,--,--,--,12.08,--,--,1.02%,0.12206,--,--,
2016-12-30,--,--,--,11.96,--,--,-1.16%,-0.140838,--,--,
2016-12-29,--,--,--,12.1,--,--,-0.16%,-0.018779,--,--,
2016-12-28,--,--,--,12.12,--,--,-0.31%,-0.037557,--,--,
2016-12-23,--,--,--,12.16,--,--,0.16%,0.018779,--,--,
2016-12-22,--,--,--,12.14,--,--,-0.31%,-0.037557,--,--,
2016-12-21,--,--,--,12.18,--,--,-0.08%,-0.009389,--,--,
2016-12-20,--,--,--,12.19,--,--,0.39%,0.046946,--,--,
2016-12-19,--,--,--,12.14,--,--,0.39%,0.046946,--,--,
2016-12-16,--,--,--,12.09,--,--,-0.39%,-0.046946,--,--,
2016-12-15,--,--,--,12.14,--,--,0.31%,0.037557,--,--,
2016-12-14,--,--,--,12.1,--,--,-0.31%,-0.037557,--,--,
2016-12-13,--,--,--,12.14,--,--,1.25%,0.150228,--,--,
2016-12-12,--,--,--,11.99,--,--,-0.39%,-0.046947,--,--,
2016-12-09,--,--,--,12.04,--,--,0.71%,0.084503,--,--,
2016-12-08,--,--,--,11.95,--,--,0.16%,0.01878,--,--,
2016-12-07,--,--,--,11.93,--,--,1.28%,0.150227,--,--,
2016-12-06,--,--,--,11.78,--,--,0.24%,0.028168,--,--,
2016-12-05,--,--,--,11.76,--,--,0.81%,0.093892,--,--,
2016-12-02,--,--,--,11.66,--,--,0.08%,0.009389,--,--,
2016-12-01,--,--,--,11.65,--,--,-1.59%,-0.187785,--,--,
2016-11-30,--,--,--,11.84,--,--,-1.25%,-0.150227,--,--,
2016-11-29,--,--,--,11.99,--,--,0.31%,0.037556,--,--,
2016-11-28,--,--,--,11.95,--,--,-0.24%,-0.028167,--,--,
2016-11-25,--,--,--,11.98,--,--,0.31%,0.037557,--,--,
2016-11-24,--,--,--,11.94,--,--,0.00%,--,--,--,
2016-11-23,--,--,--,11.94,--,--,-0.39%,-0.046946,--,--,
2016-11-22,--,--,--,11.99,--,--,0.31%,0.037556,--,--,
2016-11-21,--,--,--,11.95,--,--,1.03%,0.122061,--,--,
2016-11-18,--,--,--,11.83,--,--,-0.40%,-0.046946,--,--,
2016-11-17,--,--,--,11.88,--,--,0.72%,0.084502,--,--,
2016-11-16,--,--,--,11.79,--,--,0.56%,0.065725,--,--,
2016-11-15,--,--,--,11.73,--,--,1.38%,0.159617,--,--,
2016-11-14,--,--,--,11.57,--,--,-1.04%,-0.12206,--,--,
2016-11-11,--,--,--,11.69,--,--,0.16%,0.018779,--,--,
2016-11-10,--,--,--,11.67,--,--,-1.66%,-0.197174,--,--,
2016-11-09,--,--,--,11.87,--,--,0.40%,0.046946,--,--,
2016-11-08,--,--,--,11.82,--,--,0.64%,0.075113,--,--,
2016-11-07,--,--,--,11.75,--,--,2.46%,0.281677,--,--,
2016-11-04,--,--,--,11.46,--,--,-0.41%,-0.046946,--,--,
2016-11-03,--,--,--,11.51,--,--,-0.97%,-0.11267,--,--,
2016-11-02,--,--,--,11.62,--,--,-0.80%,-0.093892,--,--,
2016-11-01,--,--,--,11.72,--,--,-0.72%,-0.084504,--,--,
2016-10-31,--,--,--,11.8,--,--,-0.08%,-0.009389,--,--,
2016-10-28,--,--,--,11.81,--,--,-0.63%,-0.075114,--,--,
2016-10-27,--,--,--,11.89,--,--,-0.55%,-0.065725,--,--,
2016-10-26,--,--,--,11.95,--,--,-0.63%,-0.075113,--,--,
2016-10-25,--,--,--,12.03,--,--,-0.39%,-0.046947,--,--,
2016-10-24,--,--,--,12.07,--,--,1.18%,0.14084,--,--,
2016-10-21,--,--,--,11.93,--,--,0.40%,0.046945,--,--,
2016-10-20,--,--,--,11.89,--,--,0.00%,--,--,--,
2016-10-19,--,--,--,11.89,--,--,-0.08%,-0.009389,--,--,
2016-10-18,--,--,--,11.9,--,--,0.88%,0.103281,--,--,
2016-10-17,--,--,--,11.79,--,--,-0.24%,-0.028167,--,--,
2016-10-14,--,--,--,11.82,--,--,0.08%,0.009389,--,--,
2016-10-13,--,--,--,11.81,--,--,-0.32%,-0.037557,--,--,
2016-10-12,--,--,--,11.85,--,--,-0.08%,-0.00939,--,--,
2016-10-11,--,--,--,11.86,--,--,-0.86%,-0.103281,--,--,
2016-10-07,--,--,--,11.96,--,--,-0.24%,-0.028167,--,--,
2016-10-06,--,--,--,11.99,--,--,-0.08%,-0.009389,--,--,
2016-10-05,--,--,--,12,--,--,0.39%,0.046945,--,--,
2016-10-04,--,--,--,11.95,--,--,-0.16%,-0.018779,--,--,
2016-10-03,--,--,--,11.97,--,--,-0.16%,-0.018777,--,--,
2016-09-30,--,--,--,11.99,--,--,0.79%,0.093892,--,--,
2016-09-29,--,--,--,11.9,--,--,-0.78%,-0.093892,--,--,
2016-09-28,--,--,--,11.99,--,--,0.16%,0.018777,--,--,
2016-09-27,--,--,--,11.97,--,--,1.03%,0.122061,--,--,
2016-09-26,--,--,--,11.85,--,--,-0.86%,-0.103282,--,--,
2016-09-23,--,--,--,11.95,--,--,-0.63%,-0.075113,--,--,
2016-09-22,--,--,--,12.03,--,--,0.79%,0.093893,--,--,
2016-09-21,--,--,--,11.93,--,--,0.95%,0.11267,--,--,
2016-09-20,--,--,--,11.82,--,--,0.24%,0.028167,--,--,
2016-09-19,--,--,--,11.79,--,--,-0.48%,-0.056335,--,--,
2016-09-16,--,--,--,11.85,--,--,0.00%,--,--,--,
2016-09-15,--,--,--,11.85,--,--,1.53%,0.178396,--,--,
2016-09-14,--,--,--,11.67,--,--,0.49%,0.056335,--,--,
2016-09-13,--,--,--,11.61,--,--,-0.88%,-0.103281,--,--,
2016-09-12,--,--,--,11.72,--,--,1.79%,0.206562,--,--,
2016-09-09,--,--,--,11.51,--,--,-2.54%,-0.300455,--,--,
2016-09-08,--,--,--,11.81,--,--,-0.55%,-0.065724,--,--,
2016-09-07,--,--,--,11.88,--,--,0.08%,0.009389,--,--,
2016-09-06,--,--,--,11.87,--,--,0.56%,0.065724,--,--,
2016-09-02,--,--,--,11.8,--,--,0.32%,0.037558,--,--,
2016-09-01,--,--,--,11.76,--,--,0.24%,0.028167,--,--,
2016-08-31,--,--,--,11.74,--,--,-0.08%,-0.00939,--,--,
2016-08-30,--,--,--,11.75,--,--,-0.32%,-0.037556,--,--,
2016-08-29,--,--,--,11.78,--,--,0.16%,0.018779,--,--,
2016-08-26,--,--,--,11.76,--,--,0.16%,0.018777,--,--,
2016-08-25,--,--,--,11.75,--,--,-0.16%,-0.018777,--,--,
2016-08-24,--,--,--,11.76,--,--,-0.71%,-0.084504,--,--,
2016-08-23,--,--,--,11.85,--,--,0.24%,0.028168,--,--,
2016-08-22,--,--,--,11.82,--,--,0.08%,0.009389,--,--,
2016-08-19,--,--,--,11.81,--,--,-0.08%,-0.009389,--,--,
2016-08-18,--,--,--,11.82,--,--,0.08%,0.009389,--,--,
2016-08-17,--,--,--,11.81,--,--,0.16%,0.018778,--,--,
2016-08-16,--,--,--,11.79,--,--,-0.55%,-0.065725,--,--,
2016-08-15,--,--,--,11.86,--,--,0.40%,0.046947,--,--,
2016-08-12,--,--,--,11.81,--,--,0.08%,0.009389,--,--,
2016-08-11,--,--,--,11.8,--,--,0.40%,0.046947,--,--,
2016-08-10,--,--,--,11.76,--,--,-0.24%,-0.028168,--,--,
2016-08-09,--,--,--,11.78,--,--,0.16%,0.018779,--,--,
2016-08-08,--,--,--,11.76,--,--,-0.08%,-0.00939,--,--,
2016-08-05,--,--,--,11.77,--,--,0.97%,0.112671,--,--,
2016-08-04,--,--,--,11.66,--,--,0.24%,0.028167,--,--,
2016-08-03,--,--,--,11.63,--,--,0.32%,0.037557,--,--,
2016-08-02,--,--,--,11.6,--,--,-0.24%,-0.028167,--,--,
2016-07-29,--,--,--,11.62,--,--,0.16%,0.018778,--,--,
2016-07-28,--,--,--,11.61,--,--,0.41%,0.046947,--,--,
2016-07-27,--,--,--,11.56,--,--,0.65%,0.075113,--,--,
2016-07-26,--,--,--,11.48,--,--,0.08%,0.00939,--,--,
2016-07-25,--,--,--,11.47,--,--,0.00%,--,--,--,
2016-07-22,--,--,--,11.47,--,--,0.49%,0.056335,--,--,
2016-07-21,--,--,--,11.42,--,--,-0.25%,-0.028169,--,--,
2016-07-20,--,--,--,11.45,--,--,1.16%,0.131451,--,--,
2016-07-19,--,--,--,11.31,--,--,-0.33%,-0.037557,--,--,
2016-07-18,--,--,--,11.35,--,--,0.67%,0.075113,--,--,
2016-07-15,--,--,--,11.28,--,--,-0.08%,-0.00939,--,--,
2016-07-14,--,--,--,11.29,--,--,0.59%,0.065725,--,--,
2016-07-13,--,--,--,11.22,--,--,-0.25%,-0.028166,--,--,
2016-07-12,--,--,--,11.25,--,--,0.50%,0.056335,--,--,
2016-07-11,--,--,--,11.19,--,--,0.59%,0.065724,--,--,
2016-07-08,--,--,--,11.13,--,--,1.54%,0.169006,--,--,
2016-07-07,--,--,--,10.96,--,--,0.34%,0.037557,--,--,
2016-07-06,--,--,--,10.92,--,--,0.78%,0.084504,--,--,
2016-07-05,--,--,--,10.84,--,--,-0.60%,-0.065725,--,--,
2016-07-04,--,--,--,10.9,--,--,0.43%,0.046946,--,--,
2016-06-30,--,--,--,10.85,--,--,1.23%,0.13145,--,--,
2016-06-29,--,--,--,10.72,--,--,1.69%,0.178395,--,--,
2016-06-28,--,--,--,10.54,--,--,2.09%,0.215952,--,--,
2016-06-27,--,--,--,10.33,--,--,-1.96%,-0.206564,--,--,
2016-06-24,--,--,--,10.53,--,--,-4.02%,-0.441294,--,--,
2016-06-23,--,--,--,10.98,--,--,1.39%,0.150228,--,--,
2016-06-22,--,--,--,10.83,--,--,-0.26%,-0.028167,--,--,
2016-06-21,--,--,--,10.85,--,--,0.35%,0.037556,--,--,
2016-06-20,--,--,--,10.82,--,--,0.52%,0.056335,--,--,
2016-06-17,--,--,--,10.76,--,--,-1.12%,-0.122059,--,--,
2016-06-16,--,--,--,10.88,--,--,0.35%,0.037557,--,--,
2016-06-15,--,--,--,10.84,--,--,-0.35%,-0.037557,--,--,
2016-06-14,--,--,--,10.88,--,--,0.09%,0.009389,--,--,
2016-06-13,--,--,--,10.87,--,--,-0.86%,-0.093892,--,--,
2016-06-10,--,--,--,10.97,--,--,-1.10%,-0.12206,--,--,
2016-06-09,--,--,--,11.09,--,--,-0.17%,-0.018779,--,--,
2016-06-08,--,--,--,11.11,--,--,0.17%,0.018779,--,--,
2016-06-07,--,--,--,11.09,--,--,-0.25%,-0.028167,--,--,
2016-06-06,--,--,--,11.12,--,--,0.34%,0.037556,--,--,
2016-06-03,--,--,--,11.08,--,--,-0.51%,-0.056336,--,--,
2016-06-02,--,--,--,11.14,--,--,0.25%,0.028168,--,--,
2016-06-01,--,--,--,11.11,--,--,-0.08%,-0.009388,--,--,
2016-05-31,--,--,--,11.12,--,--,0.25%,0.028167,--,--,
2016-05-30,--,--,--,11.09,--,--,0.00%,--,--,--,
2016-05-27,--,--,--,11.09,--,--,0.60%,0.065724,--,--,
2016-05-26,--,--,--,11.02,--,--,0.26%,0.028168,--,--,
2016-05-25,--,--,--,10.99,--,--,0.69%,0.075114,--,--,
2016-05-24,--,--,--,10.92,--,--,1.84%,0.197175,--,--,
2016-05-20,--,--,--,10.72,--,--,1.15%,0.122059,--,--,
2016-05-19,--,--,--,10.6,--,--,-0.53%,-0.056335,--,--,
2016-05-18,--,--,--,10.66,--,--,0.35%,0.037557,--,--,
2016-05-17,--,--,--,10.62,--,--,-1.31%,-0.14084,--,--,
2016-05-16,--,--,--,10.76,--,--,1.24%,0.13145,--,--,
2016-05-13,--,--,--,10.63,--,--,-0.35%,-0.037557,--,--,
2016-05-12,--,--,--,10.67,--,--,-0.44%,-0.046946,--,--,
2016-05-11,--,--,--,10.71,--,--,-0.87%,-0.093892,--,--,
2016-05-10,--,--,--,10.81,--,--,1.41%,0.150228,--,--,
2016-05-09,--,--,--,10.66,--,--,0.18%,0.018778,--,--,
2016-05-06,--,--,--,10.64,--,--,0.53%,0.056335,--,--,
2016-05-05,--,--,--,10.58,--,--,0.00%,--,--,--,
2016-05-04,--,--,--,10.58,--,--,-0.71%,-0.075113,--,--,
2016-05-03,--,--,--,10.66,--,--,-0.87%,-0.093893,--,--,
2016-05-02,--,--,--,10.75,--,--,0.88%,0.093893,--,--,
2016-04-29,--,--,--,10.66,--,--,-0.53%,-0.056336,--,--,
2016-04-28,--,--,--,10.71,--,--,-1.13%,-0.122059,--,--,
2016-04-27,--,--,--,10.84,--,--,-0.77%,-0.084504,--,--,
2016-04-26,--,--,--,10.92,--,--,-0.43%,-0.046946,--,--,
2016-04-25,--,--,--,10.97,--,--,0.00%,--,--,--,
2016-04-22,--,--,--,10.97,--,--,-1.44%,-0.159617,--,--,
2016-04-21,--,--,--,11.13,--,--,0.00%,--,--,--,
2016-04-20,--,--,--,11.13,--,--,0.08%,0.00939,--,--,
2016-04-19,--,--,--,11.12,--,--,-0.67%,-0.075114,--,--,
2016-04-18,--,--,--,11.19,--,--,0.51%,0.056334,--,--,
2016-04-15,--,--,--,11.14,--,--,-0.25%,-0.028167,--,--,
2016-04-14,--,--,--,11.16,--,--,0.00%,--,--,--,
2016-04-13,--,--,--,11.16,--,--,1.28%,0.140838,--,--,
2016-04-12,--,--,--,11.02,--,--,0.86%,0.093893,--,--,
2016-04-11,--,--,--,10.93,--,--,-0.43%,-0.046947,--,--,
2016-04-08,--,--,--,10.98,--,--,0.00%,--,--,--,
2016-04-07,--,--,--,10.98,--,--,-1.52%,-0.169005,--,--,
2016-04-06,--,--,--,11.15,--,--,1.71%,0.187784,--,--,
2016-04-05,--,--,--,10.96,--,--,-0.93%,-0.103281,--,--,
2016-04-04,--,--,--,11.06,--,--,-0.42%,-0.046947,--,--,
2016-04-01,--,--,--,11.11,--,--,1.11%,0.122061,--,--,
2016-03-31,--,--,--,10.99,--,--,-0.17%,-0.018779,--,--,
2016-03-30,--,--,--,11,--,--,0.43%,0.046946,--,--,
2016-03-29,--,--,--,10.96,--,--,1.48%,0.159617,--,--,
2016-03-28,--,--,--,10.8,--,--,-0.17%,-0.018779,--,--,
2016-03-24,--,--,--,10.82,--,--,0.09%,0.00939,--,--,
2016-03-23,--,--,--,10.81,--,--,-0.78%,-0.084503,--,--,
2016-03-22,--,--,--,10.89,--,--,0.26%,0.028167,--,--,
2016-03-21,--,--,--,10.86,--,--,0.35%,0.037557,--,--,
2016-03-18,--,--,--,10.83,--,--,0.26%,0.028168,--,--,
2016-03-17,--,--,--,10.8,--,--,-0.17%,-0.018779,--,--,
2016-03-16,--,--,--,10.82,--,--,0.79%,0.084504,--,--,
2016-03-15,--,--,--,10.73,--,--,0.00%,--,--,--,
2016-03-14,--,--,--,10.73,--,--,0.18%,0.018778,--,--,
2016-03-11,--,--,--,10.71,--,--,1.69%,0.178395,--,--,
2016-03-10,--,--,--,10.53,--,--,-0.18%,-0.018778,--,--,
2016-03-09,--,--,--,10.55,--,--,0.63%,0.065725,--,--,
2016-03-08,--,--,--,10.49,--,--,-0.80%,-0.084503,--,--,
2016-03-07,--,--,--,10.57,--,--,-0.62%,-0.065725,--,--,
2016-03-04,--,--,--,10.64,--,--,0.09%,0.009389,--,--,
2016-03-03,--,--,--,10.63,--,--,-0.26%,-0.028167,--,--,
2016-03-02,--,--,--,10.66,--,--,0.09%,0.009388,--,--,
2016-03-01,--,--,--,10.65,--,--,3.09%,0.319235,--,--,
2016-02-29,--,--,--,10.33,--,--,-0.81%,-0.084503,--,--,
2016-02-26,--,--,--,10.41,--,--,-0.09%,-0.009389,--,--,
2016-02-25,--,--,--,10.42,--,--,0.91%,0.093892,--,--,
2016-02-24,--,--,--,10.33,--,--,0.92%,0.093892,--,--,
2016-02-23,--,--,--,10.23,--,--,-1.63%,-0.169007,--,--,
2016-02-22,--,--,--,10.4,--,--,1.56%,0.159617,--,--,
2016-02-19,--,--,--,10.24,--,--,0.28%,0.028169,--,--,
2016-02-18,--,--,--,10.22,--,--,-1.09%,-0.112671,--,--,
2016-02-17,--,--,--,10.33,--,--,2.23%,0.225342,--,--,
2016-02-16,--,--,--,10.1,--,--,2.18%,0.215952,--,--,
2016-02-12,--,--,--,9.89,--,--,1.35%,0.131449,--,--,
2016-02-11,--,--,--,9.76,--,--,0.00%,--,--,--,
2016-02-10,--,--,--,9.76,--,--,0.39%,0.037556,--,--,
2016-02-09,--,--,--,9.72,--,--,-0.29%,-0.028167,--,--,
2016-02-08,--,--,--,9.75,--,--,-1.52%,-0.150228,--,--,
2016-02-05,--,--,--,9.9,--,--,-3.39%,-0.347402,--,--,
2016-02-04,--,--,--,10.24,--,--,-0.09%,-0.009388,--,--,
2016-02-03,--,--,--,10.25,--,--,-0.46%,-0.046947,--,--,
2016-02-02,--,--,--,10.3,--,--,-2.14%,-0.225341,--,--,
2016-02-01,--,--,--,10.53,--,--,0.18%,0.018778,--,--,
2016-01-29,--,--,--,10.51,--,--,2.19%,0.225342,--,--,
2016-01-28,--,--,--,10.28,--,--,1.39%,0.140838,--,--,
2016-01-27,--,--,--,10.14,--,--,-2.44%,-0.253509,--,--,
2016-01-26,--,--,--,10.39,--,--,0.82%,0.084504,--,--,
